carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_latency,catalogue_latency,front-end_latency,orders_latency,payment_latency,queue-master_latency,shipping_latency,user_latency
9.95947257731485,5.725532896480952,0.9323957656828376,0.4088243367543427,7.611855749199931,5.037210470499089,0.281269796221434,0.527110605836368,1.7862430805698677,0.9865444212228156,4.56437963554e-05,0.2817749772465263,2.0841326125613446,3.1605860469036404,1.249828200525099,215.867392,78.180352,11.206656,108.793856,328.159232,39.58784,10.186752,295.305216,89.038848,3.047424,297.893888,16.904192,42.418176,38.0,30.0,58.0,2.0,2.0,2.0,2.0,64.0,0.0218215434083601,0.0046765957446808,0.0680972515856237,0.024016129032258,0.0042620895522388,0.0046,0.0048978873239436,0.0071112548512289
9.95947257731485,5.725532896480952,0.9175994552481804,0.4088243367543427,7.763152303935324,5.037210470499089,0.281269796221434,0.5167451931093872,1.7862430805698677,0.9865444212228156,4.56437963554e-05,0.2817749772465263,2.0841326125613446,3.1605860469036404,1.249828200525099,215.867392,78.180352,11.206656,108.793856,328.159232,39.58784,10.186752,295.305216,89.038848,3.047424,297.893888,16.904192,42.418176,36.0,22.0,52.0,12.0,12.0,2.0,12.0,82.0,0.0218215434083601,0.0046765957446808,0.0680972515856237,0.024016129032258,0.0042620895522388,0.0046,0.0048978873239436,0.0071112548512289
9.95947257731485,5.725532896480952,0.9175994552481804,0.4088243367543427,9.077793284123617,4.396603228913368,0.2812697962214339,0.5063797803824064,1.7862430805698677,0.9865444212228156,6.35304401826e-05,0.2817749772465263,1.795055841138672,3.1605860469036404,1.249828200525099,215.867392,78.180352,11.206656,108.793856,328.159232,39.58784,10.186752,295.305216,89.038848,3.047424,297.893888,16.904192,42.418176,48.0,20.0,64.0,6.0,6.0,2.0,6.0,74.0,0.0218215434083601,0.0046765957446808,0.0680972515856237,0.024016129032258,0.0042620895522388,0.0046,0.0048978873239436,0.0071112548512289
9.95947257731485,5.725532896480952,0.9175994552481804,0.416917152391546,9.077793284123617,4.312649721071716,0.2812697962214339,0.6262593826437459,1.7862430805698677,0.9351820966324988,6.52177236348e-05,0.2817749772465263,1.8319729158577132,3.1605860469036404,1.249828200525099,215.867392,78.180352,11.206656,108.793856,328.159232,39.58784,10.186752,295.305216,89.038848,3.047424,297.893888,16.904192,42.418176,36.0,18.0,56.0,6.0,6.0,2.0,6.0,82.0,0.0229344660194174,0.0046796313364055,0.0680972515856237,0.0241547884187082,0.0042654545454545,0.0046,0.0048833631484794,0.0071007853403141
9.95947257731485,5.725532896480952,0.9286053153807224,0.4133024663923782,9.077793284123617,4.228696213230065,0.2812697962214339,0.6262593826437459,1.7862430805698677,0.9351820966324988,6.6905007087e-05,0.2817749772465263,1.8688899905767549,3.1605860469036404,1.249828200525099,215.867392,78.180352,11.83744,108.793856,328.159232,39.58784,10.186752,295.305216,89.038848,3.047424,297.893888,16.904192,42.418176,37.96,24.0,62.0,2.0,2.0,2.0,2.0,30.0,0.0238496981816759,0.0046890925756186,0.0708058252427184,0.0244305555555555,0.0042787878787878,0.0046,0.0048874773139745,0.0071628056628056
9.95947257731485,5.725532896480952,0.9286053153807224,0.4133024663923782,9.077793284123617,4.1447427053884125,0.2812697962214339,0.6253491421725924,1.7862430805698677,0.9351820966324988,6.85922905391e-05,0.2817749772465263,1.905807065295796,3.1605860469036404,1.249828200525099,215.867392,78.180352,11.83744,108.793856,328.159232,39.58784,10.186752,295.305216,89.038848,3.047424,297.893888,16.904192,42.418176,24.0,12.0,32.0,8.0,8.0,2.0,8.0,56.0,0.0238498886651596,0.00468909024657,0.0708058252427185,0.0244307062153247,0.0042787035672537,0.0046,0.0048873408861585,0.0072462063257629
9.95947257731485,5.725532896480952,0.9286053153807224,0.4133024663923782,9.077793284123617,4.060789197546763,0.2812697962214339,0.6253491421725924,1.7862430805698677,0.9351820966324988,7.02795739913e-05,0.2817749772465263,2.215024483142487,3.1605860469036404,1.249828200525099,215.867392,78.180352,11.83744,108.793856,328.159232,39.58784,10.186752,295.305216,89.038848,3.047424,297.893888,16.904192,42.418176,26.048,6.505,34.0,10.024,10.016,2.075,10.016,76.048,0.0238494343276069,0.004689085264933,0.0708058252427184,0.024430380756922,0.0042788866253528,0.0046,0.0048874559265863,0.0072409465931926
9.95947257731485,5.725532896480952,0.9286053153807224,0.4133024663923782,9.077793284123617,3.9768356897051103,0.2812697962214339,0.6253491421725924,1.7862430805698677,0.9351820966324988,5.8925e-05,0.2817494788599691,2.215024483142487,3.1605860469036404,1.249828200525099,215.867392,78.180352,11.83744,108.793856,328.159232,39.58784,10.186752,295.305216,89.038848,3.047424,297.893888,16.904192,42.418176,38.803,16.579,46.053,8.193,8.367,2.0,8.0,69.351,0.0238496784565916,0.0046890925756186,0.0708058252427184,0.0244305555555555,0.0042787878787878,0.0046,0.0048874773139745,0.0072411616161616
9.95947257731485,5.851849908579589,0.9286053153807224,0.4133024663923782,9.296074900854334,3.9601724853307214,0.2812697962214339,0.6253491421725924,1.7862430805698677,0.9351820966324988,5.8925e-05,0.2817494788599691,2.215024483142487,3.1605860469036404,1.2305052101522127,215.867392,78.31552,11.83744,109.170688,328.249344,39.58784,10.186752,295.305216,89.038848,3.047424,297.893888,16.904192,42.676224,50.0,22.0,66.0,10.0,10.0,2.0,10.0,72.0,0.0248107028753993,0.0046997229916897,0.0708058252427184,0.0248014184397163,0.0042875,0.0046,0.0048724324324324,0.0072443324937027
9.95947257731485,5.851849908579589,0.9286053153807224,0.4133024663923781,9.296074900854334,3.9601724853307214,0.2812697962214339,0.6253491421725924,1.6952002289576933,0.9351820966324988,5.8925e-05,0.2817494788599691,1.8691568601072164,3.1605860469036404,1.2305052101522127,215.867392,78.31552,11.83744,109.170688,328.249344,39.58784,10.186752,295.34208,89.038848,3.047424,297.889792,16.904192,42.676224,28.0,14.0,50.0,2.0,2.0,2.0,2.0,48.0,0.0318820224719102,0.0047108208955223,0.0727958015267175,0.0262096774193548,0.0042775757575757,0.0046,0.0048729241877256,0.0072590966122961
9.95947257731485,5.881587860223937,0.9286053153807224,0.4133024663923781,9.296074900854334,3.9601724853307214,0.2812697962214339,0.6253491421725924,1.6952002289576933,0.9351820966324988,5.8925e-05,0.2817494788599691,1.8691568601072164,3.1398597457896367,1.2305052101522127,215.867392,78.31552,11.83744,109.170688,328.249344,39.58784,10.186752,295.34208,89.038848,3.047424,297.889792,16.904192,42.676224,40.0,26.0,56.0,10.0,10.0,2.0,10.0,76.0,0.0318820224719102,0.0047108208955223,0.0727958015267175,0.0262096774193548,0.0042775757575757,0.0046,0.0048729241877256,0.0072844720496894
9.95947257731485,5.881587860223937,0.9286053153807224,0.4133024663923781,9.296074900854334,3.9601724853307214,0.2762731261081143,0.6253491421725924,1.6952002289576933,0.9351820966324988,5.8925e-05,0.2879591324013159,1.8691568601072164,3.1398597457896367,1.2128063720524842,215.867392,78.31552,11.83744,109.170688,328.249344,39.755776,10.186752,295.34208,89.038848,2.916352,297.889792,16.904192,42.676224,33.822,34.0,68.0,4.0,4.0,2.0,2.0,52.0,0.0318823278377108,0.0047108208955223,0.0727958015267175,0.0262096774193548,0.0042775757575757,0.0046,0.0048729241877256,0.0072844720496894
18.977172339066072,5.881587860223937,0.9286053153807224,0.4133024663923781,9.296074900854334,3.9601724853307214,0.2762731261081143,0.6253491421725924,1.6952002289576933,0.974742852055924,4.61247950167e-05,0.2879591324013159,1.8691568601072164,3.1398597457896367,1.2128063720524842,223.977472,78.31552,11.83744,109.170688,328.249344,39.755776,10.186752,295.34208,89.04704,2.916352,297.889792,16.904192,42.676224,16.0,10.0,28.0,18.0,18.0,2.0,18.0,86.0,0.0318820224719102,0.0047108208955223,0.0727958015267175,0.0262096774193548,0.0042775757575757,0.0046,0.0048729241877256,0.0072844720496894
18.977172339066072,5.881587860223937,0.9286053153807224,0.4133024663923781,9.296074900854334,4.185238787587205,0.2762731261081143,0.6253491421725924,1.6952002289576933,0.974742852055924,4.70709026088e-05,0.2879591324013159,1.8691568601072164,3.1213696264813047,1.2128063720524842,223.977472,78.31552,11.83744,109.170688,328.249344,39.755776,10.186752,295.34208,89.04704,2.916352,297.889792,16.91648,42.676224,40.0,10.0,40.0,14.0,14.0,2.0,14.0,88.0,0.0439220183486239,0.004711444652908,0.0727958015267175,0.035,0.0042787878787878,0.0046,0.0048734177215189,0.0072891791044776
18.977172339066072,5.881587860223937,0.9286053153807224,0.4133024663923781,9.296074900854334,4.185238787587205,0.2762731261081143,0.6253491421725924,1.739597875732827,0.974742852055924,4.80170102009e-05,0.2879591324013159,1.8691568601072164,3.1213696264813047,1.2128063720524842,223.977472,78.31552,11.83744,109.170688,328.249344,39.755776,10.186752,295.34208,89.04704,2.916352,297.889792,16.91648,42.676224,20.0,18.0,36.0,8.0,8.0,2.0,10.0,54.0,0.0488675213675214,0.0047230769230769,0.0753451492537313,0.0417553191489361,0.0042787878787878,0.0046,0.0048736842105263,0.00734394124847
22.61453844352525,5.881587860223937,0.9286053153807224,0.4140197005171927,9.296074900854334,4.185238787587205,0.2762731261081143,0.6253491421725924,1.739597875732827,0.974742852055924,5.67664555285e-05,0.2879591324013159,1.8691568601072164,3.1213696264813047,1.2128063720524842,223.977472,78.31552,11.83744,109.170688,328.249344,39.755776,10.186752,295.34208,89.04704,2.916352,297.889792,16.91648,42.676224,34.0,18.0,52.0,6.0,6.0,2.0,6.0,54.0,0.048868518945076,0.004723073307541,0.0753451492537313,0.0417570373656568,0.0042787012646835,0.0046,0.0048737269130792,0.0073915641545973
22.61453844352525,5.881587860223937,0.9286053153807224,0.4140197005171927,9.296074900854334,4.185238787587205,0.2762731261081143,0.6253491421725924,1.739597875732827,0.974742852055924,5.67664555285e-05,0.2879591324013159,1.8691568601072164,3.1213696264813047,1.2128063720524842,223.977472,78.31552,11.83744,109.170688,328.249344,39.755776,10.186752,295.34208,89.04704,2.916352,297.889792,16.91648,42.676224,51.985,11.943,52.941,23.888,24.096,2.041,25.23,162.316,0.0488713961726145,0.0047230916672436,0.0753451492537313,0.0417558278968945,0.0042787446019718,0.0046,0.0048738247688712,0.0073821786911843
22.61453844352525,5.881587860223937,0.9286053153807224,0.3277665789270259,9.338839265567374,4.185238787587205,0.2762731261081143,0.6300472838683049,1.739597875732827,0.974742852055924,5.67664555285e-05,0.2879591324013159,1.8691568601072164,3.1213696264813047,1.2128063720524842,223.977472,78.31552,11.83744,109.170688,328.249344,39.755776,10.186752,295.34208,89.04704,2.916352,297.889792,16.91648,42.676224,37.709,27.972,64.0,5.988,5.992,1.996,9.302,85.976,0.0488666337543203,0.0047230811341625,0.0753451492537313,0.0417530939390819,0.0042788830485265,0.0046,0.0048738247830382,0.0073865888737962
22.61453844352525,5.881587860223937,0.9286053153807224,0.3346593338341183,9.338839265567374,4.185238787587205,0.2798627449375035,0.6300472838683049,1.739597875732827,0.974742852055924,5.67664555285e-05,0.2879591324013159,1.8691568601072164,3.1213696264813047,1.2128063720524842,223.977472,78.31552,11.83744,109.170688,328.249344,39.755776,10.186752,295.34208,89.04704,2.916352,297.889792,16.91648,42.676224,40.683,6.227,37.862,23.526,21.463,2.0,22.13,138.479,0.0548815510704727,0.0047239005736137,0.0753451492537313,0.0452727272727273,0.0043009118541033,0.0046,0.0048762075134168,0.0074050179211469
22.61453844352525,5.881587860223937,0.9123245255328364,0.3415520887412106,9.338839265567374,4.185238787587205,0.2798627449375035,0.6300472838683049,1.739597875732827,0.9624819779979816,5.67664555285e-05,0.2879591324013159,1.8691568601072164,3.1213696264813047,1.2128063720524842,223.977472,78.31552,11.83744,109.170688,328.249344,39.755776,10.186752,295.34208,89.04704,2.916352,297.889792,16.91648,42.676224,10.0,2.0,14.0,6.0,6.0,2.0,6.0,48.0,0.0577212389380531,0.0047205741626794,0.0770212765957446,0.0478629032258064,0.0042766961651917,0.0046,0.0048716049382716,0.0074537470725995
22.61453844352525,5.881587860223937,0.9123245255328364,0.348444843648303,9.327437858192516,4.185238787587205,0.2798627449375035,0.6300472838683049,1.739597875732827,0.9624819779979816,5.67664555285e-05,0.2879591324013159,1.987188355021687,3.1213696264813047,1.2128063720524842,223.977472,78.31552,11.83744,109.330432,328.249344,39.755776,10.186752,295.34208,89.04704,2.916352,297.889792,16.91648,42.676224,30.26,18.0,48.0,2.0,2.0,2.0,2.0,52.0,0.0577212389380531,0.0047205741626794,0.0770212765957446,0.0478629032258064,0.0042766961651917,0.0046,0.0048716049382716,0.0074754004576659
22.61453844352525,5.881587860223937,0.8851448428067593,0.3553375985553954,9.327437858192516,4.185238787587205,0.2798627449375035,0.5224903369209369,1.9257117473803491,0.9624819779979816,5.67664555285e-05,0.2879591324013159,1.987188355021687,3.1213696264813047,1.2379716486792245,223.977472,78.31552,11.83744,109.330432,328.249344,39.755776,10.186752,295.657472,89.04704,2.916352,297.889792,16.91648,42.790912,38.0,16.0,52.0,18.0,18.0,2.0,18.0,98.0,0.0577212389380531,0.0047205741626794,0.0770212765957446,0.0478629032258064,0.0042766961651917,0.0046,0.0048716049382716,0.0074754004576659
22.61453844352525,5.881587860223937,0.8851448428067593,0.4135652944255428,9.327437858192516,4.185238787587205,0.2798627449375035,0.5119895488564652,1.9257117473803491,0.9624819779979816,5.67664555285e-05,0.2879591324013159,1.987188355021687,3.1213696264813047,1.2379716486792245,223.977472,78.31552,11.83744,109.330432,328.249344,39.755776,10.186752,295.657472,89.04704,2.916352,297.889792,16.91648,42.790912,61.675,30.0,70.0,16.0,16.0,2.0,16.0,132.0,0.0577224162065682,0.0047205741626794,0.0770212765957446,0.0478629032258064,0.0042766961651917,0.0046,0.0048716049382716,0.0074754004576659
22.61453844352525,5.881587860223937,0.8851448428067593,0.4135652944255428,9.327437858192516,4.185238787587205,0.2798627449375035,0.6381147755659647,1.9257117473803491,0.9624819779979816,5.67664555285e-05,0.2803213673621463,2.5041070923598916,3.1213696264813047,1.2379716486792245,223.977472,78.31552,11.83744,109.330432,328.249344,39.755776,10.19904,295.657472,89.04704,2.916352,298.12736,16.91648,42.790912,42.0,24.0,64.0,6.0,6.0,2.0,6.0,54.0,0.0617330677290836,0.0047166825548141,0.0770212765957446,0.0518749999999999,0.0042774193548387,0.0046,0.0048365217391304,0.0074874715261959
22.61453844352525,4.868962670380958,0.8851448428067593,0.4135652944255428,9.327437858192516,3.5408050196051666,0.2798627449375035,0.6381147755659647,1.9257117473803491,0.9624819779979816,4.40964621803e-05,0.2803213673621463,2.5041070923598916,3.1213696264813047,1.2379716486792245,223.977472,78.31552,11.83744,109.330432,328.249344,39.755776,10.19904,295.657472,89.04704,2.916352,298.12736,16.91648,42.790912,36.0,16.0,52.0,6.0,6.0,2.0,6.0,74.0,0.0641078066914498,0.0047189801699716,0.078251273344652,0.0560714285714285,0.0042783625730994,0.0046,0.0048425087108013,0.0075202247191011
22.61453844352525,5.883872056718848,0.8851448428067593,0.4135652944255428,9.327437858192516,3.471051039812046,0.2798627449375035,0.6381147755659647,1.9257117473803491,0.9624819779979816,4.40964621803e-05,0.2803213673621463,2.5041070923598916,3.1213696264813047,1.2379716486792245,223.977472,78.594048,11.83744,109.330432,328.249344,39.755776,10.19904,295.657472,89.04704,2.916352,298.12736,16.91648,42.790912,34.0,16.0,54.0,18.0,18.0,2.0,20.0,118.0,0.0641079088331913,0.0047189482602869,0.0782512733446519,0.0560743834411981,0.0042782801318358,0.0046,0.004842732158706,0.0075315943259813
32.43434209252285,5.883872056718848,0.8851448428067593,0.4135652944255428,9.327437858192516,3.4012970600189263,0.2798627449375035,0.6381147755659647,1.9257117473803491,0.9624819779979816,4.40964621803e-05,0.2825736867054516,2.5041070923598916,3.054464087145708,1.2207372998415285,223.977472,78.594048,11.83744,109.330432,328.249344,39.755776,10.19904,295.657472,89.04704,2.916352,298.12736,16.91648,42.790912,34.0,35.96,81.836,4.0,3.961,2.0,6.008,58.129,0.0641081076633515,0.0047189820440799,0.0782512733446519,0.0560719454259277,0.0042783831714247,0.0046,0.0048425066534877,0.0075357587486865
32.43434209252285,5.883872056718848,0.8851448428067593,0.4135652944255428,9.327437858192516,2.3181878034517216,0.2798627449375035,0.6381147755659647,1.9257117473803491,0.9624819779979816,4.40964621803e-05,0.2825736867054516,2.5041070923598916,3.170529069469366,1.2207372998415285,223.977472,78.594048,11.83744,109.330432,328.249344,39.755776,10.19904,295.657472,89.04704,2.916352,298.12736,16.932864,42.790912,32.508,14.623,48.565,6.273,6.399,2.0,6.033,47.55,0.0641090015012265,0.0047189961057922,0.0782512733446519,0.0560746048160732,0.0042782447963911,0.0046,0.0048425251700374,0.0075361715825341
27.344312673469584,5.883872056718848,0.8851448428067593,0.4135652944255428,9.327437858192516,3.4909484491978566,0.284095363942603,0.6381147755659647,2.1058983434124134,1.017536555499671,4.40964621803e-05,0.2825736867054516,2.5041070923598916,3.170529069469366,1.2207372998415285,223.977472,78.594048,11.83744,109.330432,328.716288,39.677952,10.19904,295.657472,89.051136,2.916352,298.12736,16.932864,42.790912,18.0,20.0,52.0,14.0,14.0,2.0,14.0,102.0,0.0673728813559322,0.0047219190968955,0.078251273344652,0.0596710526315789,0.0042827988338192,0.0046,0.0048433566433566,0.0075378197997775
26.803740305260877,5.883872056718848,0.8851448428067593,0.3542485432800748,9.327437858192516,3.4909484491978566,0.284095363942603,0.6381147755659647,2.1058983434124134,1.017536555499671,4.40964621803e-05,0.2825736867054516,2.5041070923598916,3.170529069469366,1.2207372998415285,223.977472,78.594048,11.83744,109.330432,328.716288,39.677952,10.19904,295.657472,89.051136,2.916352,298.12736,16.932864,42.790912,34.0,16.0,44.0,6.0,6.0,2.0,6.0,66.0,0.0695047923322683,0.0047327032136105,0.0792487479131886,0.0626219512195121,0.0042839650145772,0.0046,0.0048500875656742,0.0076100867678958
26.263167937052163,5.883872056718848,0.8851448428067593,0.4276562244093009,9.510503311836626,3.4909484491978566,0.284095363942603,0.6381147755659647,2.1058983434124134,1.017536555499671,4.40964621803e-05,0.2825736867054516,2.8902830100989827,3.170529069469366,1.2207372998415285,223.977472,78.594048,11.83744,107.843584,328.716288,39.677952,10.19904,295.657472,89.051136,2.916352,298.12736,16.932864,42.790912,26.0,10.0,32.0,8.0,8.0,2.0,8.0,50.0,0.0695047923322683,0.0047327032136105,0.0792487479131886,0.0626219512195121,0.0042839650145772,0.0046,0.0048500875656742,0.0076808964781216
39.464564194043106,5.883872056718848,0.8851448428067593,0.4276562244093009,9.656855189191443,3.4909484491978566,0.284095363942603,0.6381147755659647,2.1058983434124134,1.017536555499671,0.0,0.2825736867054516,2.8902830100989827,3.170529069469367,1.2207372998415285,217.686016,78.594048,11.83744,107.843584,328.716288,39.677952,10.19904,295.657472,89.051136,2.916352,298.12736,16.932864,42.790912,50.0,16.0,68.0,20.0,20.0,2.0,20.0,154.0,0.0695047923322683,0.0047327032136105,0.0792487479131886,0.0626219512195121,0.0042839650145772,0.0046,0.0048500875656742,0.0076808964781216
39.464564194043106,5.883872056718848,0.8851448428067593,0.4276562244093009,9.656855189191443,3.4909484491978566,0.284095363942603,0.6434482632731839,2.1058983434124134,1.017536555499671,0.0,0.2825736867054516,2.8902830100989827,3.170529069469367,1.2207372998415285,217.686016,78.594048,11.83744,107.843584,328.716288,39.677952,10.19904,295.657472,89.051136,2.916352,298.12736,16.932864,42.790912,24.0,22.0,52.0,10.0,10.0,2.0,10.0,72.0,0.0695047923322683,0.0047327032136105,0.0792487479131886,0.0626219512195121,0.0042839650145772,0.0046,0.0048500875656742,0.0076808964781216
39.464564194043106,5.883872056718848,0.8851448428067593,0.4276562244093009,9.656855189191443,3.4909484491978566,0.284095363942603,0.6434482632731839,1.8960898246313256,1.017536555499671,0.0,0.2825736867054516,2.8902830100989827,3.170529069469367,1.2207372998415285,217.686016,78.594048,11.83744,107.843584,328.716288,39.677952,10.19904,295.395328,89.051136,2.916352,298.12736,16.932864,42.790912,26.0,18.0,46.0,22.0,22.0,2.0,22.0,132.0,0.0716617210682492,0.0047388523047977,0.0792487479131886,0.0641176470588234,0.004285380116959,0.0046,0.0048514084507042,0.0076931330472102
39.464564194043106,5.883872056718848,0.7407333016037995,0.4276562244093009,9.656855189191443,3.4909484491978566,0.2285217808755137,0.6434482632731839,1.8960898246313256,1.017536555499671,0.0,0.2825736867054516,2.8902830100989827,3.170529069469367,1.2207372998415285,217.686016,78.594048,11.83744,107.843584,328.716288,39.677952,10.19904,295.395328,89.051136,2.916352,298.12736,16.932864,42.790912,24.0,22.0,56.0,4.0,4.0,2.0,4.0,24.0,0.0725718390804597,0.004746037735849,0.080016583747927,0.0663736263736263,0.0042842105263157,0.0046,0.0048505263157894,0.0077262156448202
